area,bathroom_num,bedroom_num,locality,price
2250.0,4.0,3,Wadala,89000
1600.0,3.0,3,Andheri,82000
1377.0,2.0,3,Poonam Nagar,85000
2100.0,3.0,3,Goregaon,80000
1665.0,3.0,3,Sewri,84500
1400.0,3.0,3,Bhakti Park,90000
1575.0,3.0,3,Four Bungalows,80000
1700.0,3.0,3,Yari Road,95000
1200.0,2.0,3,Juhu,95000
1250.0,3.0,3,Shri Swami Samarth Nagar,95000
2120.0,3.0,3,Gokuldham,90000
1850.0,3.0,3,Andheri,80000
1377.0,2.0,3,JVLR-Jogeshwari Vikhroli Link Road,85000
1805.0,3.0,3,Powai lake,85000
3000.0,4.0,3,Bandra,80000
2040.0,3.0,3,Chandivali,95000
1050.0,3.0,3,Mahim,90000
2010.0,3.0,3,Powai,100000
1754.0,3.0,3,Parel,95000
1450.0,3.0,3,Central Area,85000
1540.0,3.0,3,Parel,100000
1737.0,3.0,3,Wadala,95000
2100.0,2.0,3,Parel,100000
1700.0,2.0,3,Parel,90000
1500.0,3.0,3,Kalina,95000
1700.0,3.0,3,Andheri,80000
1850.0,3.0,3,Ghatkopar,87500
1400.0,3.0,3,Andheri,80000
1773.0,3.0,3,Ghatkopar,80000
1295.0,2.0,3,Lokhandwala Complex,90000
2195.0,3.0,3,Goregaon,95000
1600.0,3.0,3,Vikhroli,90000
1750.0,3.0,3,Goregaon,85000
1960.0,3.0,3,Kalina,80000
2200.0,4.0,3,Rambaug,85000
1783.0,3.0,3,Vikhroli,86000
1980.0,3.0,3,Wadala,90000
1450.0,3.0,3,Central Area,83000
1650.0,3.0,3,Andheri,90000
1550.0,3.0,3,Vikhroli,80000
1550.0,2.0,3,Goregaon,85000
1980.0,4.0,3,Wadala,87000
1760.0,3.0,3,Deonar,80000
1377.0,2.0,3,JVLR-Jogeshwari Vikhroli Link Road,80000
2175.0,4.0,3,Powai,92000
1050.0,2.0,3,Andheri,85000
1830.0,3.0,3,Parel,100000
2400.0,3.0,3,Wadala,85000
1280.0,3.0,3,VileParle,80000
2195.0,4.0,3,Sai Baba Complex,90000
1485.0,3.0,3,JVLR-Jogeshwari Vikhroli Link Road,90000
1200.0,3.0,3,Santacruz,100000
1500.0,3.0,3,Santacruz,85000
1820.0,3.0,3,Goregaon,83000
1000.0,2.0,3,Wadala,85000
1550.0,3.0,3,Powai,99000
1885.0,3.0,3,Chembur,90000
1450.0,3.0,3,Lokhandwala Complex,85000
1600.0,3.0,3,Chembur,80000
1500.0,3.0,3,Others,86000
1790.0,3.0,3,Marol,85000
2250.0,3.0,3,Chembur,87500
2175.0,4.0,3,Powai,93500
1855.0,3.0,3,Powai,92000
1200.0,2.0,3,Lokhandwala Complex,90000
1700.0,3.0,3,Central Avenue Road,85000
1050.0,3.0,3,Lokhandwala Complex,85000
1253.0,3.0,3,Sewri,90000
1550.0,3.0,3,Andheri,91000
1820.0,3.0,3,Aarey Milk Colony,89000
1669.0,3.0,3,Wadala,88000
2255.0,3.0,3,Deonar,88500
1700.0,3.0,3,Powai,80000
1725.0,3.0,3,Parel,92000
1550.0,3.0,3,Goregaon,84000
1250.0,3.0,3,Chembur,80000
1400.0,3.0,3,Andheri,85000
2195.0,4.0,3,Goregaon,90000
1820.0,3.0,3,Goregaon,80000
1400.0,3.0,3,Juhu,92000
1773.0,3.0,3,Chakala MIDC,85000
1960.0,3.0,3,Ghatkopar,90000
2000.0,4.0,3,Central Area,90000
2000.0,3.0,3,Deonar,90000
2500.0,3.0,3,Chembur,85000
1500.0,3.0,3,VileParle,80000
1275.0,2.0,3,Andheri,90000
1980.0,4.0,3,Wadala,100000
1400.0,3.0,3,Santacruz,95000
1600.0,3.0,3,VileParle,85000
1063.0,3.0,3,Santacruz,80000
1700.0,3.0,3,Chembur,82000
1200.0,3.0,3,Azad Nagar,82000
1542.0,1.0,3,Lokhandwala Complex,100000
1250.0,2.0,3,Worli,87000
1980.0,3.0,3,Wadala,90000
1625.0,3.0,3,Powai,80000
1600.0,4.0,3,Wadala,85000
3000.0,2.0,3,VileParle,100000
2195.0,4.0,3,Gokuldham,100000
1500.0,3.0,3,Powai,95000
1034.0,3.0,3,Bandra Kurla Complex,97000
1600.0,3.0,3,Khar,100000
1850.0,3.0,3,Lokhandwala Complex,82000
1800.0,3.0,3,Chembur,88000
1520.0,3.0,3,BestNagar-Goregaon,90000
1720.0,3.0,3,Parel,98000
1745.0,3.0,3,Vikhroli,84000
1050.0,3.0,3,Santacruz,90000
2200.0,3.0,3,Chandivali,80000
1600.0,3.0,3,Khar,100000
1800.0,3.0,3,Khar,100000
1550.0,3.0,3,Andheri,90000
1500.0,3.0,3,Bandra,100000
2000.0,3.0,3,Waterfield Road,100000
1395.0,3.0,3,Andheri,95000
1200.0,2.0,3,Goregaon,80000
1850.0,3.0,3,Powai,85000
2142.0,4.0,3,Wadala,90000
1200.0,3.0,3,Andheri,82000
1200.0,2.0,3,Yeshodham,80000
1650.0,3.0,3,Parmanand Wadi,95000
1400.0,3.0,3,Bhakti Park,95000
1750.0,3.0,3,Andheri,100000
1300.0,3.0,3,VileParle,90000
1500.0,2.0,3,Santacruz,100000
1820.0,3.0,3,Goregaon,85000
1645.0,3.0,3,JVLR-Jogeshwari Vikhroli Link Road,85000
3000.0,4.0,3,Bandra,95000
1300.0,3.0,3,Agripada,95000
1800.0,3.0,3,Chandivali,100000
1500.0,3.0,3,Matunga,100000
1500.0,3.0,3,Lokhandwala Complex,85000
1754.0,3.0,3,Parel,95000
1550.0,3.0,3,Powai,100000
2124.0,4.0,3,Wadala,85000
1650.0,4.0,3,Wadala,90000
2100.0,2.0,3,Parel,95000
1700.0,2.0,3,Parel,90000
1700.0,3.0,3,Kalina,85000
1295.0,3.0,3,Andheri,90000
1500.0,3.0,3,Chembur,90000
1700.0,3.0,3,Andheri,80000
1945.0,3.0,3,4 Bunglows,84000
1295.0,3.0,3,Andheri,90000
1800.0,3.0,3,Vikhroli,100000
1450.0,3.0,3,Andheri,80000
1960.0,3.0,3,Kalina,80000
1702.0,3.0,3,Vikhroli,85000
1950.0,4.0,3,Wadala,87000
1740.0,4.0,3,Powai,80000
1300.0,2.0,3,Andheri,100000
1520.0,3.0,3,Vikhroli,85000
1520.0,2.0,3,Goregaon,92000
1982.0,4.0,3,Wadala,87500
1800.0,3.0,3,Deonar Farm Road,80000
1800.0,3.0,3,Andheri,100000
2195.0,4.0,3,Goregaon,90000
2200.0,3.0,3,4 Bunglows,90000
1818.0,3.0,3,Parel,100000
2565.0,3.0,3,Bhakti Park,100000
1850.0,3.0,3,Gokuldham,85000
1650.0,3.0,3,Goregaon,90000
1400.0,3.0,3,Santacruz,95000
1350.0,3.0,3,Santacruz,85000
1377.0,2.0,3,Andheri,82500
1300.0,3.0,3,Wadala,95000
1520.0,3.0,3,Powai lake,86000
1985.0,3.0,3,Chembur,86100
1600.0,3.0,3,Andheri,90000
1800.0,4.0,3,Chembur Colony,100000
2100.0,3.0,3,Chembur,80000
1920.0,3.0,3,Marol,85000
1855.0,3.0,3,Chembur,85000
2356.0,3.0,3,Andheri,80000
1865.0,3.0,3,Powai,85000
1550.0,2.0,3,Andheri,95000
1600.0,3.0,3,Chembur,86000
1295.0,2.0,3,New Link Road,100000
1500.0,3.0,3,Others,100000
1550.0,3.0,3,Oshiwara,95000
1700.0,3.0,3,Others,99000
1249.0,3.0,3,Wadala,80000
2748.0,3.0,3,Ghatla,95000
1500.0,3.0,3,Mumbai Central,80000
1825.0,3.0,3,Wadala,90000
1400.0,2.0,3,Andheri,84000
1500.0,3.0,3,Chembur,100000
1650.0,3.0,3,Andheri,90000
1960.0,3.0,3,Andheri,80000
1690.0,3.0,3,Goregaon,95000
1500.0,3.0,3,Others,80000
1377.0,2.0,3,JVLR-Jogeshwari Vikhroli Link Road,87000
1900.0,3.0,3,Vikhroli,90000
1920.0,3.0,3,Chembur,80000
1700.0,3.0,3,VileParle,90000
2250.0,3.0,3,Bhakti Park,96000
1700.0,3.0,3,Santacruz,88000
1700.0,3.0,3,Chembur,95000
1200.0,3.0,3,D.N. Nagar,80000
1650.0,3.0,3,Andheri,80000
1775.0,2.0,3,Parel,100000
1540.0,3.0,3,Parel,100000
2300.0,3.0,3,Vikhroli,95000
1800.0,3.0,3,VileParle,80000
1820.0,3.0,3,Gokuldham,95000
1500.0,3.0,3,Powai lake,98000
1000.0,3.0,3,"Sundar Nagar, Kalina",80200
1450.0,3.0,3,Khar,98000
1650.0,3.0,3,Chembur,80000
1366.0,2.0,3,BestNagar-Goregaon,100000
1650.0,3.0,3,Parel,95000
1785.0,3.0,3,Vikhroli,85000
1250.0,3.0,3,Khar,100000
1550.0,3.0,3,Powai lake,80000
1600.0,3.0,3,Bandra,100000
1300.0,3.0,3,Bandra,100000
1800.0,3.0,3,Lokhandwala Complex,80000
1800.0,3.0,3,Others,95000
2000.0,3.0,3,Khar,100000
1295.0,3.0,3,Andheri,90000
1363.0,2.0,3,Powai,80000
2718.0,3.0,3,Wadala,95000
1400.0,3.0,3,Andheri,87000
1650.0,3.0,3,Parmanand Wadi,100000
1750.0,3.0,3,Chembur,85000
1960.0,3.0,3,Kalina,80000
1300.0,3.0,3,Powai,95000
2124.0,4.0,3,Wadala,86000
1550.0,3.0,3,Wadala,85000
1800.0,2.0,3,Parel,90000
1500.0,3.0,3,Kalina,85000
1900.0,3.0,3,Goregaon,100000
1400.0,2.0,3,Chembur,85000
1295.0,2.0,3,Andheri,85000
1820.0,3.0,3,Goregaon,100000
1800.0,3.0,3,Vikhroli,95000
1696.0,3.0,3,Andheri,95000
1960.0,3.0,3,Kalina,80000
2124.0,3.0,3,Wadala,85000
1500.0,3.0,3,Powai,80000
1200.0,2.0,3,Andheri,90000
1550.0,3.0,3,Wadala,89000
1520.0,2.0,3,Goregaon,90000
1682.0,2.0,3,Wadala,81000
2000.0,3.0,3,Chembur,95000
1378.0,3.0,3,JVLR-Jogeshwari Vikhroli Link Road,90000
1770.0,2.0,3,Parel,100000
1865.0,3.0,3,Bhakti Park,80000
2500.0,3.0,3,Juhu,99000
1650.0,3.0,3,Gokuldham,80000
1900.0,3.0,3,Andheri,85000
1350.0,3.0,3,Santacruz,99000
1820.0,3.0,3,Goregaon,95000
1960.0,3.0,3,Kalina,80000
1500.0,3.0,3,Powai,100000
2124.0,3.0,3,Wadala,89000
1650.0,4.0,3,Wadala,85000
1650.0,3.0,3,Parel,97000
1300.0,3.0,3,"Sundar Nagar, Kalina",80000
1600.0,3.0,3,Chembur,80000
1295.0,2.0,3,Andheri,95000
1960.0,3.0,3,Kalina,80000
1900.0,3.0,3,Wadala,95000
1450.0,3.0,3,Central Area,80000
1800.0,3.0,3,Goregaon,85000
1750.0,4.0,3,Wadala,88000
2090.0,4.0,3,Goregaon,95000
1980.0,4.0,3,Wadala,86100
1600.0,3.0,3,Chembur,85000
1675.0,3.0,3,Prabhadevi,100000
1260.0,3.0,3,Parel,92000
1975.0,3.0,3,Others,80000
2500.0,3.0,3,VileParle,99000
1800.0,3.0,3,CAMA Industrial Estate,90000
1100.0,3.0,3,VileParle,80000
1377.0,2.0,3,JVLR-Jogeshwari Vikhroli Link Road,82500
1800.0,3.0,3,Powai lake,89000
1765.0,2.0,3,Parel,90000
1400.0,3.0,3,Powai,100000
2124.0,4.0,3,Wadala,84000
1650.0,3.0,3,Wadala,86000
1650.0,3.0,3,Parel,99500
1700.0,3.0,3,Kalina,100000
1295.0,2.0,3,Lokhandwala Complex,93000
1754.0,3.0,3,Sewri,90000
1980.0,3.0,3,Wadala,93000
2000.0,3.0,3,Powai,87000
1850.0,3.0,3,Goregaon,85000
1650.0,3.0,3,Goregaon,85000
2128.0,3.0,3,Sai Baba Complex,90000
1620.0,2.0,3,Wadala,82000
1855.0,3.0,3,Deonar,85000
1600.0,3.0,3,4 Bunglows,100000
1750.0,2.0,3,Parel,100000
2085.0,3.0,3,Bhakti Park,85000
1201.0,3.0,3,Bandra,100000
2195.0,4.0,3,Yeshodham,90000
1300.0,3.0,3,Santacruz,95000
1820.0,4.0,3,Aarey Milk Colony,92500
1600.0,3.0,3,Powai lake,80000
1600.0,3.0,3,Chembur,80000
1987.0,3.0,3,Union Park,90000
2175.0,4.0,3,Powai,94000
1900.0,3.0,3,D.N. Nagar,95000
1754.0,3.0,3,Sewri,95000
1450.0,3.0,3,Central Area,90000
1701.0,4.0,3,Wadala,80000
1764.0,4.0,3,Wadala,87000
1800.0,2.0,3,Parel,95000
1700.0,3.0,3,Kalina,85000
1295.0,2.0,3,Andheri,90000
1754.0,3.0,3,Parel,95000
2124.0,3.0,3,Wadala,88000
1400.0,3.0,3,Powai,88900
1650.0,3.0,3,Andheri,92000
2128.0,4.0,3,Goregaon,90000
1620.0,2.0,3,Wadala,82600
1920.0,3.0,3,Chembur,80000
1985.0,3.0,3,Deonar,90000
1300.0,3.0,3,Santacruz,90000
1377.0,2.0,3,Andheri,80500
1500.0,3.0,3,Powai lake,89500
1500.0,3.0,3,Chembur,85000
1860.0,3.0,3,Chembur,80000
2175.0,4.0,3,Powai,93000
1500.0,2.0,3,Andheri,95000
1500.0,3.0,3,Chembur,80000
1400.0,3.0,3,Powai,85000
2124.0,4.0,3,Wadala,80000
1450.0,3.0,3,Chembur,85000
1500.0,3.0,3,"Sundar Nagar, Kalina",80000
1295.0,2.0,3,Lokhandwala Complex,93000
1754.0,3.0,3,Sewri,95000
1764.0,4.0,3,Wadala,89000
1400.0,3.0,3,Powai,100000
1385.0,3.0,3,D.N. Nagar,80000
2195.0,4.0,3,Goregaon,90000
1980.0,4.0,3,Wadala,87500
2400.0,3.0,3,Chembur,100000
1232.0,4.0,3,Chembur,100000
980.0,3.0,3,Andheri,85000
1300.0,3.0,3,Santacruz,90000
1377.0,2.0,3,Andheri,79999
1400.0,3.0,3,Powai,85000
1640.0,4.0,3,Wadala,80000
1400.0,2.0,3,Wadala,85000
1500.0,3.0,3,Kalina,80000
1295.0,2.0,3,Lokhandwala Complex,100000
1600.0,3.0,3,Wadala,84000
2100.0,3.0,3,Powai,89000
1800.0,3.0,3,Lokhandwala Complex,100000
1860.0,3.0,3,Goregaon,85000
1980.0,4.0,3,Wadala,92000
2016.0,3.0,3,Chembur,85000
1650.0,4.0,3,Chembur,85000
1500.0,4.0,3,VileParle,99000
1400.0,3.0,3,Santacruz,95000
1377.0,2.0,3,Andheri,90000
1500.0,3.0,3,Powai,88000
2200.0,4.0,3,Powai,95000
1700.0,3.0,3,Kalina,85000
1295.0,2.0,3,Lokhandwala Complex,100000
1350.0,3.0,3,Bhakti Park,88000
1470.0,3.0,3,Powai,100000
1565.0,3.0,3,4 Bunglows,84000
1860.0,3.0,3,Goregaon,85000
1650.0,3.0,3,Chembur,90000
1500.0,3.0,3,VileParle,89000
2000.0,3.0,3,VileParle,100000
1377.0,2.0,3,JVLR-Jogeshwari Vikhroli Link Road,80000
1800.0,3.0,3,Powai,95000
1400.0,3.0,3,Santacruz,85000
1295.0,2.0,3,Andheri,85000
2179.0,3.0,3,Wadala,85000
1400.0,3.0,3,Powai,90000
1300.0,2.0,3,Andheri,98000
2035.0,3.0,3,Bhakti Park,85000
1570.0,3.0,3,Juhu,99000
1400.0,3.0,3,VileParle,80000
1390.0,2.0,3,Powai,95000
1960.0,3.0,3,Chembur,82500
2175.0,4.0,3,Powai,97000
1696.0,3.0,3,Andheri,98000
1800.0,2.0,3,Powai,85000
1300.0,3.0,3,"Sundar Nagar, Kalina",80000
1295.0,2.0,3,Lokhandwala Complex,95000
1640.0,4.0,3,Hindu Colony,81000
1700.0,3.0,3,Powai,85000
1385.0,3.0,3,D.N. Nagar,82000
1510.0,3.0,3,VileParle,80000
1400.0,3.0,3,Andheri,80000
1500.0,3.0,3,Others,100000
1600.0,3.0,3,Kalina,85000
1295.0,2.0,3,Andheri,80000
2150.0,4.0,3,Wadala,92000
1350.0,3.0,3,Powai,100000
2195.0,3.0,3,Andheri,95000
1510.0,3.0,3,Andheri,100000
1550.0,3.0,3,Powai,80000
1530.0,3.0,3,Kalina,85000
1295.0,2.0,3,Andheri,95000
2340.0,3.0,3,Bhakti Park,94000
1790.0,3.0,3,Powai,100000
1550.0,3.0,3,Andheri,80000
1800.0,3.0,3,Powai,96000
1700.0,3.0,3,Kalina,100000
1295.0,2.0,3,Andheri,90000
2340.0,3.0,3,Wadala,94500
1350.0,4.0,3,Powai,100000
2195.0,3.0,3,Andheri,85000
1500.0,3.0,3,Powai,85000
1530.0,3.0,3,Kalina,90000
1295.0,2.0,3,Andheri,100000
1995.0,4.0,3,Wadala,80000
1470.0,3.0,3,Powai,100000
2195.0,4.0,3,Goregaon,92000
1800.0,3.0,3,Powai,85000
1600.0,3.0,3,Kalina,85000
1295.0,2.0,3,Andheri,85000
1995.0,3.0,3,Wadala,95000
1500.0,3.0,3,Powai,80000
2250.0,4.0,3,Goregaon,90000
1400.0,3.0,3,Powai,85000
1250.0,2.0,3,Kurla,90000
1295.0,2.0,3,Andheri,85000
2484.0,4.0,3,Wadala,90000
2175.0,3.0,3,Powai,90000
1650.0,2.0,3,Goregaon,80000
1800.0,3.0,3,Powai,85000
1500.0,3.0,3,Kalina,85000
1295.0,2.0,3,Andheri,95000
1737.0,3.0,3,Wadala,94000
1500.0,3.0,3,Powai,100000
2205.0,4.0,3,Goregaon,97000
1295.0,2.0,3,Andheri,90000
1980.0,3.0,3,Bhakti Park,95000
1650.0,3.0,3,Powai,90000
2195.0,4.0,3,Goregaon,96000
2175.0,4.0,3,Powai,84000
2000.0,4.0,3,BestNagar-Goregaon,90000
2340.0,4.0,3,Wadala,93000
1400.0,3.0,3,Powai,95000
2280.0,4.0,3,Yeshodham,100000
2484.0,4.0,3,Wadala,90000
1450.0,3.0,3,Powai,95000
2000.0,3.0,3,Goregaon,100000
2142.0,4.0,3,Wadala,80000
1400.0,3.0,3,Powai,85000
2205.0,3.0,3,Goregaon,95000
1600.0,3.0,3,Bhakti Park,90000
1470.0,3.0,3,Powai,80000
1850.0,3.0,3,Wadala,79999
1980.0,3.0,3,Wadala,90000
1950.0,3.0,3,Chembur Colony,80000
2340.0,4.0,3,Wadala,95000
1669.0,3.0,3,Wadala,81000
1960.0,3.0,3,Parel,110000
1696.0,3.0,3,Andheri,115000
1400.0,4.0,3,Worli,115000
1700.0,3.0,3,Andheri,125000
1995.0,4.0,3,Lokhandwala Complex,125000
1330.0,3.0,3,Worli,115000
1500.0,3.0,3,Worli,115000
1875.0,3.0,3,Goregaon,110000
1500.0,3.0,3,Worli,115000
1800.0,3.0,3,Andheri,125000
1850.0,3.0,3,Ghatkopar,110000
1700.0,3.0,3,Powai,125000
1760.0,3.0,3,Lokhandwala Complex,125000
1820.0,3.0,3,Goregaon,110000
1550.0,3.0,3,Central Area,110000
1800.0,4.0,3,Andheri,110000
1600.0,3.0,3,Four Bungalows,110000
1500.0,3.0,3,Parel,120000
2520.0,3.0,3,Parel,125000
1760.0,3.0,3,Andheri,110000
2350.0,3.0,3,Ghatkopar,110000
2250.0,4.0,3,Chandivali,125000
1600.0,3.0,3,Juhu,125084
1400.0,3.0,3,Prabhadevi,120000
1770.0,3.0,3,Film City Road,103000
2268.0,3.0,3,Worli,124000
1820.0,3.0,3,Gokuldham,110000
1700.0,3.0,3,Andheri,105000
1380.0,3.0,3,Worli,110000
1820.0,3.0,3,Goregaon,105000
1665.0,3.0,3,Worli,120000
1600.0,3.0,3,Khar,110000
1900.0,3.0,3,Andheri,120000
1800.0,3.0,3,Mazgaon,125000
1350.0,3.0,3,Matunga,125000
1750.0,3.0,3,Juhu,125000
1820.0,3.0,3,Andheri,125000
1600.0,3.0,3,Parel,120000
1850.0,3.0,3,Andheri,110000
1550.0,3.0,3,Bandra Kurla Complex,125000
1965.0,4.0,3,Wadala,110000
1400.0,3.0,3,Others,125000
1801.0,3.0,3,Worli,125000
1500.0,3.0,3,Juhu,125000
2100.0,3.0,3,Seven Bungalows,120000
1300.0,2.0,3,Shivaji Park,120000
2640.0,5.0,3,Chembur,110000
2880.0,4.0,3,Goregaon,110000
1880.0,4.0,3,Lal Baug,125000
1610.0,4.0,3,Kanjurmarg,125000
1587.0,3.0,3,Santacruz,105000
1450.0,3.0,3,Dadar,115000
1750.0,3.0,3,Bandra Kurla Complex,120000
1800.0,3.0,3,Khar,120000
2500.0,4.0,3,Chandivali,120000
1801.0,3.0,3,Worli,125000
1820.0,3.0,3,Goregaon,101000
2205.0,5.0,3,Aarey Milk Colony,105000
1300.0,3.0,3,Bandra,125000
2000.0,3.0,3,Chembur,105000
1034.0,3.0,3,Bandra Kurla Complex,125000
1150.0,3.0,3,Khar,125000
2100.0,4.0,3,Seven Bungalows,125000
2560.0,4.0,3,Chembur,110000
2275.0,3.0,3,Parel,125000
1250.0,3.0,3,Parel,120000
1820.0,3.0,3,Gokuldham,125000
1200.0,2.0,3,Bandra Kurla Complex,110000
1200.0,2.0,3,Bandra Kurla Complex,125000
1850.0,3.0,3,Parel,120000
1650.0,3.0,3,Worli Sea Face,120000
2650.0,4.0,3,Chembur,115000
1400.0,3.0,3,Powai,115000
1695.0,2.0,3,Andheri,110000
2660.0,3.0,3,Ghatkopar,125000
1600.0,3.0,3,Bandra,115000
1500.0,2.0,3,Shivaji Park,120000
1800.0,3.0,3,Parel,110000
1550.0,3.0,3,Worli,110000
2575.0,3.0,3,Parel,122000
1955.0,3.0,3,Parel,110000
1700.0,3.0,3,Andheri,110000
2300.0,4.0,3,Wadala,105000
1500.0,3.0,3,Andheri,115000
2100.0,4.0,3,Seven Bungalows,125000
2195.0,3.0,3,Goregaon,110000
1600.0,3.0,3,Sunder Nagar,105000
1650.0,3.0,3,4 Bunglows,110000
1347.0,3.0,3,Worli,125000
1600.0,3.0,3,Santacruz,120000
1785.0,3.0,3,VileParle,121000
2430.0,4.0,3,Powai lake,125000
1600.0,3.0,3,Santacruz,115000
1900.0,3.0,3,Parel,120000
1700.0,3.0,3,Ghatkopar,115000
2105.0,3.0,3,Andheri,110000
1470.0,3.0,3,Powai,119000
1850.0,3.0,3,Andheri,120700
1500.0,4.0,3,Pali Hill,110000
1700.0,3.0,3,Andheri,105000
2778.0,3.0,3,Sion Trombay Road,105000
1695.0,3.0,3,Andheri,105000
2000.0,3.0,3,Goregaon,105000
1600.0,3.0,3,Kala Nagar,110000
1820.0,3.0,3,Aarey Milk Colony,125000
1820.0,3.0,3,Goregaon,110000
1750.0,3.0,3,4 Bunglows,120000
1250.0,2.0,3,Parel,120000
965.0,2.0,3,Bandra Kurla Complex,120000
1696.0,3.0,3,Andheri,120000
1700.0,3.0,3,Mumbai Central,120000
1805.0,3.0,3,Powai,110000
2100.0,4.0,3,Wadala,110000
1400.0,3.0,3,Lokhandwala Complex,105000
1820.0,3.0,3,JVLR-Jogeshwari Vikhroli Link Road,110000
1950.0,3.0,3,Parel,110000
1700.0,3.0,3,Andheri,115000
1650.0,3.0,3,Andheri,105000
1500.0,3.0,3,Bandra,125000
1650.0,3.0,3,Lal Baug,110000
2173.0,3.0,3,Chembur,110000
1475.0,3.0,3,Powai,120000
1250.0,3.0,3,Juhu,125000
1400.0,4.0,3,Khar,115000
1600.0,3.0,3,VileParle,125000
2500.0,3.0,3,Chandivali,110000
2000.0,3.0,3,Pali Naka,110000
1500.0,3.0,3,Andheri,110009
1500.0,3.0,3,Prabhadevi,125000
1900.0,3.0,3,Sai Baba Complex,110000
2520.0,3.0,3,Parel,125000
2195.0,3.0,3,Goregaon,110000
1600.0,3.0,3,Andheri,110000
1412.0,3.0,3,Khar,125000
1683.0,3.0,3,Worli,125000
1490.0,3.0,3,Powai,110000
1550.0,3.0,3,Others,125000
1300.0,2.0,3,Dadar,120000
1200.0,3.0,3,Oshiwara,120000
2575.0,2.0,3,Parel,125000
2350.0,3.0,3,D.N. Nagar,110000
2200.0,3.0,3,Bhoiwada,115000
1820.0,3.0,3,Goregaon,110000
1600.0,3.0,3,VileParle,110000
2100.0,3.0,3,Parel,110000
1200.0,3.0,3,Juhu Vile Parle Development Scheme,110000
1650.0,3.0,3,Santacruz,110000
1500.0,3.0,3,Khar,105000
2275.0,3.0,3,Parel,120000
1500.0,3.0,3,Powai,125000
1600.0,3.0,3,Powai,110000
1900.0,3.0,3,Bandra,125000
1800.0,3.0,3,4 Bunglows,120000
2175.0,4.0,3,Powai,110000
1300.0,3.0,3,Bandra Kurla Complex,120000
1450.0,3.0,3,Juhu,120000
1500.0,3.0,3,Santacruz,120000
1500.0,3.0,3,Worli Sea Face,115000
1350.0,3.0,3,Ghatkopar,110000
2000.0,3.0,3,Bandra,110000
1377.0,3.0,3,JVLR-Jogeshwari Vikhroli Link Road,115000
2225.0,3.0,3,Parel,110000
2400.0,3.0,3,Kala Nagar,125000
1680.0,3.0,3,Ghatkopar,125000
1350.0,3.0,3,Worli,125000
2192.0,3.0,3,Tardeo,115000
1400.0,2.0,3,Bandra Kurla Complex,105000
1800.0,3.0,3,Seven Bungalows,120000
1400.0,3.0,3,Bandra,125000
1400.0,3.0,3,Santacruz,120000
1865.0,3.0,3,Gokuldham,125000
2200.0,3.0,3,Lokhandwala Complex,110000
1250.0,3.0,3,Others,115000
2190.0,3.0,3,Andheri,115000
1800.0,3.0,3,Khar,120000
1450.0,3.0,3,Bandra Kurla Complex,110000
2200.0,3.0,3,Andheri,120000
1760.0,3.0,3,Lokhandwala Complex,105000
1810.0,3.0,3,Andheri,125000
1650.0,3.0,3,Chakala,120000
1800.0,3.0,3,Chandivali,110000
1665.0,3.0,3,Parel,105000
1750.0,3.0,3,D.N. Nagar,125000
1760.0,3.0,3,Prabhadevi,125000
1400.0,3.0,3,Andheri,105000
1550.0,3.0,3,Prabhadevi,120000
1750.0,3.0,3,Parel,110000
1300.0,3.0,3,Others,125000
1990.0,3.0,3,Others,105000
1500.0,3.0,3,Bandra,125000
1587.0,3.0,3,Santacruz,105000
1400.0,3.0,3,Andheri,110000
2340.0,3.0,3,Wadala,110000
2700.0,3.0,3,Magathane,120000
1200.0,3.0,3,Bandra,120000
1690.0,3.0,3,Goregaon,105000
2300.0,3.0,3,Aarey Milk Colony,110000
1990.0,3.0,3,Chembur,125000
1100.0,3.0,3,Matunga,120000
1500.0,2.0,3,Bandra Kurla Complex,105000
1550.0,3.0,3,Khar,125000
1820.0,3.0,3,Ghatkopar,120000
2195.0,3.0,3,Sai Baba Complex,115000
1500.0,2.0,3,Lokhandwala Complex,125000
2200.0,3.0,3,Andheri,120000
2142.0,4.0,3,Wadala,110000
1500.0,2.0,3,Jacob Circle,125000
1800.0,3.0,3,Santacruz,125000
1800.0,3.0,3,Lokhandwala Complex,110000
1820.0,3.0,3,Aarey Milk Colony,105000
2275.0,3.0,3,Bhoiwada,120000
2664.0,4.0,3,Goregaon,120000
1700.0,3.0,3,Oshiwara,110000
1650.0,3.0,3,Hindu Colony,120000
1800.0,4.0,3,Chembur,105000
1600.0,3.0,3,Worli,110000
1350.0,2.0,3,Andheri,125000
2175.0,3.0,3,Powai,125000
1650.0,3.0,3,Bandra,110000
1450.0,3.0,3,Prabhadevi,120000
1850.0,3.0,3,Parel,105000
2100.0,4.0,3,Chandivali,120000
2120.0,3.0,3,Chandivali,120000
1650.0,3.0,3,Mazgaon,125000
1900.0,3.0,3,Parel,120000
1750.0,3.0,3,Andheri,110000
2225.0,3.0,3,Parel,115000
1388.0,3.0,3,Kala Nagar,104000
1213.0,3.0,3,Bandra Kurla Complex,125000
2050.0,3.0,3,Parel,110000
1350.0,3.0,3,Khar,125000
1500.0,3.0,3,Wadala,125000
1550.0,3.0,3,Prabhadevi,110000
1539.0,3.0,3,Worli,125000
1700.0,3.0,3,Santacruz,120000
1750.0,3.0,3,Worli,110000
2400.0,3.0,3,Worli,110000
1550.0,3.0,3,Powai,105000
